Transaction_ID,Product,Region,Quantity,Unit_Price,Total_Sales,Date
T00002525,Keyboard,West,20,1477.17,29543.4,2024-12-02
T00002526,Keyboard,West,14,621.92,8706.88,2024-06-18
T00002527,Monitor,North,6,355.41,2132.46,2022-12-27
T00002528,Printer,South,7,1900.19,13301.33,2021-02-28
T00002529,Mouse,South,10,1807.53,18075.3,2020-11-15
T00002530,Headphones,South,9,1197.12,10774.08,2020-11-28
T00002531,Laptop,South,7,691.63,4841.41,2021-09-10
T00002532,Keyboard,South,20,613.59,12271.8,2023-08-16
T00002533,Keyboard,East,19,1100.89,20916.91,2020-12-04
T00002534,Laptop,West,7,67.25,470.75,2021-10-22
T00002535,Printer,South,19,1496.01,28424.19,2021-10-29
T00002536,Smartphone,North,11,756.15,8317.65,2022-08-01
T00002537,Tablet,East,10,1270.0,12700.0,2021-06-26
T00002538,Smartphone,West,8,184.22,1473.76,2022-06-26
T00002539,Printer,South,1,425.63,425.63,2020-05-20
T00002540,Printer,South,7,60.84,425.88,2023-01-01
T00002541,Monitor,Central,15,186.67,2800.05,2023-03-28
T00002542,Monitor,Central,14,121.77,1704.78,2022-08-02
T00002543,Smartphone,West,8,675.27,5402.16,2023-10-22
T00002544,Keyboard,Central,1,987.49,987.49,2024-04-15
T00002545,Headphones,South,3,1848.99,5546.97,2021-05-17
T00002546,Smartwatch,South,5,534.68,2673.4,2022-08-31
T00002547,Smartphone,East,9,1349.66,12146.94,2023-01-25
T00002548,Smartphone,West,3,579.91,1739.73,2023-10-29
T00002549,Laptop,South,9,1000.9,9008.1,2022-12-18
T00002550,Tablet,Central,4,1585.6,6342.4,2020-01-16
T00002551,Camera,North,18,273.84,4929.12,2023-04-25
T00002552,Monitor,East,4,263.32,1053.28,2022-05-23
T00002553,Monitor,East,1,1301.35,1301.35,2021-01-04
T00002554,Tablet,South,11,1344.6,14790.6,2021-10-27
T00002555,Smartphone,North,17,1828.54,31085.18,2020-04-24
T00002556,Mouse,North,10,1593.97,15939.7,2022-01-24
T00002557,Camera,West,10,165.67,1656.7,2023-12-28
T00002558,Printer,Central,9,161.92,1457.28,2024-11-23
T00002559,Mouse,West,13,1414.68,18390.84,2020-02-24
T00002560,Camera,North,13,425.21,5527.73,2024-07-20
T00002561,Smartphone,East,15,1240.71,18610.65,2024-12-26
T00002562,Smartwatch,North,1,1154.27,1154.27,2023-08-11
T00002563,Smartphone,East,3,166.48,499.44,2021-01-31
T00002564,Mouse,Central,14,1565.5,21917.0,2024-10-23
T00002565,Camera,West,10,1312.56,13125.6,2024-11-26
T00002566,Monitor,East,17,1924.81,32721.77,2020-05-18
T00002567,Camera,Central,12,910.79,10929.48,2024-08-13
T00002568,Printer,Central,2,225.05,450.1,2023-04-06
T00002569,Smartphone,North,14,1554.23,21759.22,2022-06-09
T00002570,Camera,East,2,1199.87,2399.74,2024-01-25
T00002571,Mouse,West,7,826.33,5784.31,2022-06-10
T00002572,Camera,South,15,707.86,10617.9,2022-11-16
T00002573,Laptop,North,13,1094.35,14226.55,2023-08-02
T00002574,Laptop,East,6,388.12,2328.72,2024-08-24
T00002575,Printer,West,4,1365.79,5463.16,2024-02-24
T00002576,Laptop,South,18,1701.35,30624.3,2024-03-29
T00002577,Keyboard,Central,12,1677.95,20135.4,2024-06-04
T00002578,Monitor,East,13,1296.33,16852.29,2020-11-18
T00002579,Smartwatch,West,11,1433.14,15764.54,2024-09-04
T00002580,Headphones,East,6,522.04,3132.24,2024-02-29
T00002581,Headphones,East,14,1665.51,23317.14,2020-11-12
T00002582,Tablet,North,7,737.99,5165.93,2024-08-22
T00002583,Smartwatch,Central,17,111.15,1889.55,2021-12-25
T00002584,Printer,North,15,520.59,7808.85,2022-05-28
T00002585,Smartphone,North,1,1447.41,1447.41,2022-08-12
T00002586,Tablet,South,14,207.61,2906.54,2024-09-01
T00002587,Headphones,Central,9,1024.87,9223.83,2022-10-12
T00002588,Headphones,North,11,779.92,8579.12,2022-05-08
T00002589,Smartphone,West,15,111.9,1678.5,2023-01-23
T00002590,Tablet,West,7,1713.04,11991.28,2020-08-28
T00002591,Mouse,East,17,797.24,13553.08,2024-12-19
T00002592,Headphones,South,8,368.82,2950.56,2023-09-06
T00002593,Monitor,Central,5,1470.67,7353.35,2023-12-11
T00002594,Keyboard,East,6,1196.9,7181.4,2022-01-05
T00002595,Tablet,Central,1,1558.98,1558.98,2023-02-24
T00002596,Monitor,Central,3,1025.69,3077.07,2024-12-27
T00002597,Mouse,South,6,462.03,2772.18,2023-10-16
T00002598,Smartphone,North,15,717.74,10766.1,2021-02-02
T00002599,Headphones,East,12,1843.68,22124.16,2022-10-31
T00002600,Camera,Central,15,1598.66,23979.9,2023-06-06
T00002601,Monitor,Central,7,255.62,1789.34,2022-08-29
T00002602,Smartphone,East,9,406.18,3655.62,2022-01-02
T00002603,Camera,Central,4,293.72,1174.88,2021-07-17
T00002604,Mouse,East,13,1003.29,13042.77,2024-02-26
T00002605,Smartphone,West,10,163.9,1639.0,2024-07-21
T00002606,Printer,East,18,434.54,7821.72,2020-02-11
T00002607,Tablet,South,14,1615.32,22614.48,2021-03-20
T00002608,Keyboard,East,5,1871.67,9358.35,2024-04-17
T00002609,Headphones,East,19,1321.78,25113.82,2020-01-09
T00002610,Camera,East,5,533.24,2666.2,2024-11-24
T00002611,Laptop,East,20,1249.41,24988.2,2022-11-18
T00002612,Mouse,South,3,164.52,493.56,2022-11-22
T00002613,Camera,East,12,1693.33,20319.96,2023-03-12
T00002614,Camera,South,18,493.78,8888.04,2022-09-20
T00002615,Monitor,North,19,613.09,11648.71,2022-12-08
T00002616,Headphones,South,17,330.59,5620.03,2024-11-04
T00002617,Smartphone,West,16,1841.5,29464.0,2021-09-12
T00002618,Keyboard,East,11,1183.18,13014.98,2022-01-22
T00002619,Mouse,West,7,1294.17,9059.19,2021-02-02
T00002620,Headphones,West,7,342.11,2394.77,2021-12-19
T00002621,Tablet,South,14,1697.52,23765.28,2022-09-23
T00002622,Smartwatch,South,4,359.02,1436.08,2022-06-07
T00002623,Camera,North,13,1356.28,17631.64,2020-03-31
T00002624,Smartphone,West,11,864.85,9513.35,2024-12-19
T00002625,Monitor,Central,13,1103.74,14348.62,2020-10-29
T00002626,Printer,East,18,1821.42,32785.56,2023-08-15
T00002627,Smartwatch,North,17,1584.82,26941.94,2023-02-10
T00002628,Mouse,South,14,562.01,7868.14,2024-07-21
T00002629,Monitor,North,4,340.57,1362.28,2020-11-17
T00002630,Camera,West,15,1059.64,15894.6,2024-05-21
T00002631,Mouse,North,2,1810.31,3620.62,2020-12-07
T00002632,Monitor,North,4,1852.6,7410.4,2024-12-22
T00002633,Printer,North,11,845.03,9295.33,2022-12-27
T00002634,Smartphone,South,3,154.48,463.44,2024-11-24
T00002635,Printer,East,20,653.13,13062.6,2023-01-02
T00002636,Keyboard,West,5,1242.07,6210.35,2021-12-25
T00002637,Printer,North,8,952.89,7623.12,2024-09-11
T00002638,Headphones,East,7,414.41,2900.87,2023-07-14
T00002639,Mouse,South,14,1751.7,24523.8,2023-12-16
T00002640,Keyboard,East,9,1615.93,14543.37,2022-09-06
T00002641,Laptop,South,7,1669.68,11687.76,2023-10-29
T00002642,Smartphone,West,6,993.03,5958.18,2021-12-17
T00002643,Printer,South,20,381.76,7635.2,2020-11-17
T00002644,Smartphone,West,12,229.48,2753.76,2022-11-20
T00002645,Laptop,East,14,1779.34,24910.76,2020-05-08
T00002646,Monitor,South,8,1101.87,8814.96,2022-01-14
T00002647,Headphones,Central,4,833.78,3335.12,2024-11-08
T00002648,Keyboard,Central,14,442.39,6193.46,2020-09-02
T00002649,Headphones,North,1,1566.71,1566.71,2021-07-19
T00002650,Mouse,North,6,468.57,2811.42,2022-12-04
T00002651,Camera,Central,14,1992.82,27899.48,2020-12-12
T00002652,Smartphone,South,20,846.11,16922.2,2021-02-08
T00002653,Smartphone,Central,7,770.62,5394.34,2021-01-15
T00002654,Smartphone,West,5,118.58,592.9,2021-04-13
T00002655,Mouse,West,7,1124.76,7873.32,2021-06-17
T00002656,Camera,Central,16,360.06,5760.96,2023-01-30
T00002657,Keyboard,East,18,542.28,9761.04,2024-06-08
T00002658,Smartphone,North,8,1513.4,12107.2,2022-02-24
T00002659,Keyboard,Central,13,718.47,9340.11,2022-07-05
T00002660,Tablet,North,2,469.3,938.6,2021-10-15
T00002661,Laptop,West,16,688.68,11018.88,2021-06-24
T00002662,Camera,North,1,1185.2,1185.2,2021-09-18
T00002663,Camera,Central,11,1165.65,12822.15,2021-12-08
T00002664,Mouse,East,1,1901.38,1901.38,2023-09-16
T00002665,Keyboard,West,9,1104.83,9943.47,2021-04-04
T00002666,Headphones,West,12,680.9,8170.8,2021-06-16
T00002667,Headphones,East,15,601.9,9028.5,2022-09-06
T00002668,Mouse,South,4,99.53,398.12,2024-03-07
T00002669,Keyboard,East,11,869.02,9559.22,2020-12-07
T00002670,Smartwatch,West,3,646.17,1938.51,2024-03-09
T00002671,Headphones,South,8,1475.58,11804.64,2021-12-10
T00002672,Mouse,North,8,74.42,595.36,2023-05-13
T00002673,Headphones,West,12,1121.27,13455.24,2023-03-13
T00002674,Keyboard,North,7,532.26,3725.82,2020-01-19
T00002675,Headphones,South,20,1356.27,27125.4,2020-11-23
T00002676,Headphones,Central,19,1898.0,36062.0,2023-10-31
T00002677,Smartwatch,North,13,1870.7,24319.1,2023-03-29
T00002678,Monitor,North,12,1144.5,13734.0,2023-02-25
T00002679,Smartphone,South,20,1086.39,21727.8,2021-08-03
T00002680,Smartphone,Central,15,1318.52,19777.8,2020-03-21
T00002681,Printer,West,20,405.18,8103.6,2024-06-28
T00002682,Camera,Central,13,495.27,6438.51,2022-05-20
T00002683,Camera,Central,15,860.46,12906.9,2021-11-08
T00002684,Mouse,West,20,1500.18,30003.6,2020-03-28
T00002685,Laptop,South,5,1359.71,6798.55,2022-06-29
T00002686,Headphones,South,14,781.54,10941.56,2021-11-16
T00002687,Mouse,North,18,920.87,16575.66,2020-10-27
T00002688,Laptop,East,2,472.88,945.76,2020-09-22
T00002689,Mouse,South,8,1091.86,8734.88,2020-09-25
T00002690,Smartwatch,North,7,644.85,4513.95,2021-06-21
T00002691,Tablet,South,11,1991.55,21907.05,2024-01-07
T00002692,Headphones,West,8,1923.89,15391.12,2020-09-23
T00002693,Mouse,East,18,1268.11,22825.98,2021-07-05
T00002694,Camera,North,3,329.78,989.34,2023-12-20
T00002695,Camera,South,3,150.7,452.1,2022-02-24
T00002696,Keyboard,South,18,668.93,12040.74,2023-09-10
T00002697,Tablet,West,3,1110.43,3331.29,2024-07-20
T00002698,Keyboard,South,7,1754.06,12278.42,2023-04-01
T00002699,Headphones,North,7,1593.07,11151.49,2023-12-04
T00002700,Monitor,East,4,1406.36,5625.44,2020-05-27
T00002701,Camera,Central,8,312.38,2499.04,2021-07-31
T00002702,Camera,Central,14,251.36,3519.04,2021-10-27
T00002703,Smartwatch,South,11,548.74,6036.14,2024-10-06
T00002704,Printer,South,2,1839.51,3679.02,2020-10-10
T00002705,Smartwatch,North,20,686.64,13732.8,2024-10-23
T00002706,Keyboard,West,4,998.38,3993.52,2024-04-23
T00002707,Smartphone,North,18,1703.58,30664.44,2024-10-29
T00002708,Keyboard,Central,14,1338.59,18740.26,2020-08-26
T00002709,Camera,Central,4,494.19,1976.76,2022-10-14
T00002710,Laptop,Central,19,1023.95,19455.05,2020-02-16
T00002711,Mouse,East,12,244.46,2933.52,2023-04-28
T00002712,Monitor,West,20,1707.13,34142.6,2023-10-06
T00002713,Camera,South,7,384.22,2689.54,2024-06-04
T00002714,Smartphone,South,16,1123.39,17974.24,2022-07-15
T00002715,Monitor,North,11,507.93,5587.23,2024-07-24
T00002716,Smartwatch,Central,16,149.9,2398.4,2023-11-04
T00002717,Camera,East,18,1491.68,26850.24,2022-07-01
T00002718,Monitor,West,14,1304.91,18268.74,2020-08-28
T00002719,Keyboard,East,6,1593.85,9563.1,2024-06-20
T00002720,Tablet,West,11,1219.08,13409.88,2020-08-12
T00002721,Smartphone,East,11,1960.36,21563.96,2022-09-08
T00002722,Headphones,North,10,50.57,505.7,2020-07-28
T00002723,Monitor,Central,20,509.26,10185.2,2021-05-09
T00002724,Keyboard,South,3,811.49,2434.47,2022-12-25
T00002725,Monitor,Central,20,120.6,2412.0,2020-02-01
T00002726,Headphones,Central,5,1231.15,6155.75,2021-04-29
T00002727,Camera,North,19,1272.98,24186.62,2023-02-09
T00002728,Headphones,Central,20,1813.59,36271.8,2020-06-27
T00002729,Laptop,South,10,707.23,7072.3,2022-07-29
T00002730,Smartwatch,Central,7,1915.85,13410.95,2023-11-06
T00002731,Tablet,West,16,646.55,10344.8,2023-09-18
T00002732,Printer,Central,19,742.01,14098.19,2020-01-20
T00002733,Keyboard,Central,2,380.65,761.3,2022-10-21
T00002734,Camera,West,15,889.27,13339.05,2020-01-15
T00002735,Headphones,East,13,533.24,6932.12,2022-08-02
T00002736,Keyboard,West,16,90.9,1454.4,2023-05-31
T00002737,Laptop,South,20,51.51,1030.2,2024-06-06
T00002738,Camera,North,13,1650.82,21460.66,2024-12-05
T00002739,Monitor,East,3,503.18,1509.54,2020-08-19
T00002740,Monitor,Central,18,237.52,4275.36,2020-08-06
T00002741,Keyboard,Central,20,719.53,14390.6,2022-10-12
T00002742,Camera,South,3,1106.02,3318.06,2024-04-29
T00002743,Laptop,North,6,1760.26,10561.56,2021-04-25
T00002744,Laptop,East,8,740.66,5925.28,2022-11-27
T00002745,Mouse,East,15,74.81,1122.15,2022-11-25
T00002746,Mouse,East,16,1140.59,18249.44,2022-02-23
T00002747,Mouse,West,17,1493.18,25384.06,2022-09-21
T00002748,Keyboard,Central,11,525.47,5780.17,2024-02-05
T00002749,Smartwatch,East,18,1409.94,25378.92,2024-05-17
T00002750,Monitor,West,17,1807.02,30719.34,2023-09-18
T00002751,Smartwatch,Central,2,791.46,1582.92,2022-03-18
T00002752,Headphones,Central,16,739.67,11834.72,2024-12-02
T00002753,Tablet,East,9,830.0,7470.0,2021-03-18
T00002754,Smartphone,West,5,938.86,4694.3,2021-06-27
T00002755,Printer,Central,6,1294.12,7764.72,2021-10-12
T00002756,Headphones,North,3,1527.62,4582.86,2022-03-10
T00002757,Headphones,West,20,1714.82,34296.4,2020-05-23
T00002758,Laptop,West,18,486.23,8752.14,2020-06-05
T00002759,Mouse,East,17,843.86,14345.62,2021-05-04
T00002760,Keyboard,Central,10,1730.9,17309.0,2023-10-16
T00002761,Smartphone,Central,18,1855.97,33407.46,2023-10-09
T00002762,Smartwatch,South,17,332.4,5650.8,2024-03-15
T00002763,Headphones,West,14,1172.02,16408.28,2022-06-20
T00002764,Smartphone,South,14,531.53,7441.42,2021-08-31
T00002765,Monitor,South,10,687.48,6874.8,2022-08-08
T00002766,Smartphone,Central,19,415.81,7900.39,2022-11-20
T00002767,Headphones,North,4,640.23,2560.92,2023-05-24
T00002768,Camera,West,5,1172.39,5861.95,2021-06-11
T00002769,Printer,West,9,998.31,8984.79,2020-05-07
T00002770,Camera,Central,7,1995.22,13966.54,2022-11-15
T00002771,Smartwatch,Central,4,1695.24,6780.96,2022-04-03
T00002772,Mouse,West,16,360.35,5765.6,2021-12-25
T00002773,Headphones,North,16,1778.35,28453.6,2022-01-22
T00002774,Tablet,Central,16,588.99,9423.84,2020-10-30
T00002775,Camera,North,14,1062.22,14871.08,2021-01-27
T00002776,Camera,Central,12,1237.76,14853.12,2020-02-27
T00002777,Camera,North,7,97.96,685.72,2024-05-24
T00002778,Camera,West,20,671.26,13425.2,2023-04-19
T00002779,Camera,Central,11,98.12,1079.32,2020-12-11
T00002780,Smartphone,South,3,1328.79,3986.37,2024-07-17
T00002781,Laptop,North,6,201.65,1209.9,2020-06-08
T00002782,Headphones,South,18,511.21,9201.78,2021-10-25
T00002783,Smartwatch,Central,11,1343.86,14782.46,2023-02-14
T00002784,Smartwatch,South,6,352.21,2113.26,2022-07-01
T00002785,Camera,West,18,1572.98,28313.64,2021-02-15
T00002786,Mouse,West,13,962.08,12507.04,2023-05-14
T00002787,Smartphone,Central,20,962.8,19256.0,2020-11-14
T00002788,Smartwatch,North,8,1790.09,14320.72,2020-10-14
T00002789,Monitor,North,2,791.73,1583.46,2020-04-19
T00002790,Mouse,South,14,659.34,9230.76,2021-04-04
T00002791,Keyboard,North,15,1396.61,20949.15,2022-02-06
T00002792,Smartphone,East,13,507.9,6602.7,2020-09-22
T00002793,Camera,West,4,565.94,2263.76,2021-10-05
T00002794,Camera,Central,12,572.76,6873.12,2020-02-10
T00002795,Mouse,West,17,97.76,1661.92,2021-12-02
T00002796,Mouse,Central,7,1042.18,7295.26,2024-05-17
T00002797,Printer,North,19,118.2,2245.8,2021-09-10
T00002798,Smartphone,South,11,974.9,10723.9,2022-04-05
T00002799,Printer,Central,1,381.77,381.77,2021-01-01
T00002800,Tablet,North,14,270.07,3780.98,2024-03-02
T00002801,Laptop,Central,17,1280.98,21776.66,2024-09-21
T00002802,Laptop,East,1,1627.81,1627.81,2024-02-24
T00002803,Tablet,North,5,1157.64,5788.2,2022-01-16
T00002804,Monitor,North,20,1022.15,20443.0,2021-05-21
T00002805,Keyboard,East,18,995.35,17916.3,2023-03-22
T00002806,Smartwatch,Central,7,907.06,6349.42,2020-09-30
T00002807,Camera,Central,7,89.55,626.85,2024-11-29
T00002808,Camera,South,4,1137.68,4550.72,2020-12-29
T00002809,Smartwatch,Central,9,1761.95,15857.55,2022-01-09
T00002810,Keyboard,West,11,1974.76,21722.36,2024-11-13
T00002811,Keyboard,South,9,1134.52,10210.68,2020-03-05
T00002812,Camera,South,16,1060.66,16970.56,2022-01-03
T00002813,Tablet,North,12,979.02,11748.24,2020-07-26
T00002814,Camera,East,14,1837.03,25718.42,2024-11-09
T00002815,Tablet,West,18,222.23,4000.14,2021-10-20
T00002816,Laptop,South,16,1484.32,23749.12,2022-11-18
T00002817,Printer,North,3,508.6,1525.8,2024-05-22
T00002818,Smartphone,South,16,847.29,13556.64,2024-08-05
T00002819,Camera,North,4,1474.76,5899.04,2022-10-02
T00002820,Tablet,East,7,1267.49,8872.43,2022-12-02
T00002821,Monitor,South,2,169.75,339.5,2022-03-14
T00002822,Smartphone,North,15,836.72,12550.8,2023-11-12
T00002823,Printer,North,10,1799.62,17996.2,2021-05-01
T00002824,Headphones,South,13,1042.52,13552.76,2022-03-24
T00002825,Smartwatch,East,16,915.03,14640.48,2024-07-23
T00002826,Mouse,Central,3,806.92,2420.76,2023-09-03
T00002827,Smartphone,West,16,1976.88,31630.08,2024-12-24
T00002828,Mouse,North,4,1881.08,7524.32,2023-09-10
T00002829,Mouse,North,14,563.61,7890.54,2024-02-13
T00002830,Monitor,West,10,98.02,980.2,2023-05-29
T00002831,Laptop,West,4,1034.1,4136.4,2022-06-01
T00002832,Smartphone,South,16,169.35,2709.6,2023-10-14
T00002833,Headphones,East,6,1517.7,9106.2,2021-02-14
T00002834,Tablet,East,14,1309.66,18335.24,2021-05-21
T00002835,Mouse,West,5,244.63,1223.15,2024-04-03
T00002836,Tablet,North,8,1653.7,13229.6,2023-10-12
T00002837,Smartphone,East,8,980.81,7846.48,2020-07-29
T00002838,Camera,West,14,186.44,2610.16,2023-05-04
T00002839,Tablet,Central,16,853.65,13658.4,2020-06-30
T00002840,Smartphone,Central,19,780.34,14826.46,2021-01-11
T00002841,Smartwatch,South,10,102.54,1025.4,2022-03-01
T00002842,Keyboard,North,3,135.91,407.73,2020-04-26
T00002843,Tablet,West,8,969.8,7758.4,2021-08-22
T00002844,Smartphone,West,6,144.94,869.64,2022-12-15
T00002845,Keyboard,East,12,1048.63,12583.56,2024-02-18
T00002846,Laptop,East,3,347.38,1042.14,2021-12-03
T00002847,Mouse,East,11,110.46,1215.06,2022-10-02
T00002848,Camera,South,16,1743.24,27891.84,2020-07-27
T00002849,Headphones,East,9,917.54,8257.86,2023-02-24
T00002850,Camera,North,11,1849.56,20345.16,2024-09-07
T00002851,Printer,Central,7,1018.18,7127.26,2021-09-06
T00002852,Tablet,East,11,1511.28,16624.08,2024-02-22
T00002853,Tablet,South,1,1422.39,1422.39,2020-02-16
T00002854,Printer,West,19,97.49,1852.31,2020-01-05
T00002855,Printer,West,19,1990.17,37813.23,2020-03-05
T00002856,Monitor,Central,6,1869.05,11214.3,2022-02-06
T00002857,Printer,West,16,704.2,11267.2,2023-07-28
T00002858,Printer,Central,15,1546.07,23191.05,2022-11-23
T00002859,Laptop,Central,6,321.54,1929.24,2020-09-05
T00002860,Mouse,East,14,609.85,8537.9,2024-09-02
T00002861,Tablet,West,9,1272.95,11456.55,2023-01-14
T00002862,Tablet,East,5,1542.08,7710.4,2020-04-15
T00002863,Camera,West,17,1723.17,29293.89,2024-12-28
T00002864,Printer,Central,15,783.54,11753.1,2021-08-22
T00002865,Tablet,West,5,1208.29,6041.45,2022-06-02
T00002866,Mouse,South,15,617.51,9262.65,2020-01-22
T00002867,Tablet,North,7,237.21,1660.47,2020-12-14
T00002868,Tablet,East,3,1732.7,5198.1,2023-12-04
T00002869,Tablet,West,5,887.19,4435.95,2024-02-24
T00002870,Headphones,West,16,1157.81,18524.96,2023-08-09
T00002871,Printer,West,6,263.64,1581.84,2024-09-13
T00002872,Smartwatch,Central,17,758.73,12898.41,2020-11-24
T00002873,Keyboard,East,10,1289.37,12893.7,2022-08-14
T00002874,Monitor,West,1,810.22,810.22,2024-06-01
T00002875,Monitor,South,3,194.81,584.43,2022-04-05
T00002876,Monitor,Central,14,1218.89,17064.46,2024-03-17
T00002877,Camera,West,15,1677.46,25161.9,2023-05-17
T00002878,Camera,South,17,681.07,11578.19,2020-05-15
T00002879,Camera,North,13,1139.2,14809.6,2021-08-21
T00002880,Camera,West,5,1963.28,9816.4,2024-01-22
T00002881,Monitor,South,5,1699.91,8499.55,2021-05-31
T00002882,Smartwatch,West,15,135.87,2038.05,2022-10-19
T00002883,Smartphone,North,11,805.64,8862.04,2024-01-30
T00002884,Printer,Central,19,566.58,10765.02,2020-06-20
T00002885,Smartphone,Central,13,1169.36,15201.68,2021-08-15
T00002886,Tablet,West,20,1582.12,31642.4,2021-07-21
T00002887,Tablet,Central,7,1795.83,12570.81,2023-09-17
T00002888,Smartwatch,West,1,133.16,133.16,2024-04-12
T00002889,Mouse,North,15,1745.97,26189.55,2024-06-28
T00002890,Printer,South,14,574.45,8042.3,2021-01-15
T00002891,Headphones,West,10,824.79,8247.9,2024-06-19
T00002892,Tablet,West,8,1194.66,9557.28,2022-12-09
T00002893,Laptop,Central,9,1832.2,16489.8,2020-07-09
T00002894,Smartwatch,South,3,1755.25,5265.75,2023-04-02
T00002895,Smartphone,West,3,545.26,1635.78,2023-11-01
T00002896,Keyboard,North,9,745.96,6713.64,2020-02-18
T00002897,Laptop,West,10,1078.49,10784.9,2022-08-24
T00002898,Monitor,Central,1,241.46,241.46,2020-07-28
